BirthDate,Gender,PreferredGender,LookingFor,Faculty,PersonalTraits,Interests,Values,Bio,Bio_processed,adventurous,ambitious,creative,curious,funny,introverted,outgoing,shy,thoughtful,cooking,fashion,gaming,hiking,music,photography,reading,sports,technology,traveling,creativity,empathy,honesty,independence,loyalty,respect,responsibility,spirituality,10,5,90’s,@,adventure,adventurous,always,anything,away,believe,best,binge-watching,bit,book,carbonara,casual,cat,catching,celebrity,city,click,coding,coffee,collection,comic,communication,connection,conversation,cook,cornerstone,country,date,deep,deeper,digital,don't,easygoing,either,enjoy,exploring,favorite,find,free,friend,fun,gaming,geek,genuine,go,goal,good,got,growth,hiking,honesty,house,humor,impromptu,introverted,it’s,key,language,lasting,latest,laugh,looking,love,loyal,loyalty,make,making,mean,meaningful,memory,met,movie,mutual,need,nerd,new,one,open,other’s,outdoors,partner,past,people,personal,playing,podcasts,probably,queen,reading,ready,recipe,relationship,respect,ride,road,sarcasm,say,searching,seeing,sense,serious,share,shared,she's,show,someone,something,spaghetti,speak,spending,spontaneous,sport,supporting,tech,thing,think,thoughtful,three,time,total,town,trip,trust,trying,value,visited,want,weekend,working,year
1997-03-04,f,f,casual fun,Medicine,"['curious', 'creative', 'introverted']",['traveling'],['responsibility'],"My cat thinks she's the queen of the house. I'm ready for something serious, but I’m open to seeing where things go. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. I love hiking, playing sports, and spending time outdoors. I’m into personal growth and want a partner who values that too.","['cat', 'think', ""she's"", 'queen', 'house', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'personal', 'growth', 'want', 'partner', 'value']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2003-10-13,f,others,long-term but short-term OK,Engineering,['thoughtful'],"['cooking', 'sports']","['independence', 'creativity']","I once met a celebrity on a hiking trip. Not just looking for a date, but someone to share memories with. I’m thoughtful and love making meaningful connections with people. If I’m not working out, I’m catching up on the latest movies and podcasts. I’m into personal growth and want a partner who values that too.","['met', 'celebrity', 'hiking', 'trip', 'looking', 'date', 'someone', 'share', 'memory', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'working', 'catching', 'latest', 'movie', 'podcasts', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
2000-03-30,others,m,casual fun,Arts,"['thoughtful', 'outgoing']","['reading', 'technology']","['responsibility', 'spirituality']","I once met a celebrity on a hiking trip. Casual fun, but always open to something deeper if we click. A good sense of humor is key, and I’m always up for a good laugh. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. Honesty and trust are the cornerstones of any relationship for me.","['met', 'celebrity', 'hiking', 'trip', 'casual', 'fun', 'always', 'open', 'something', 'deeper', 'click', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'honesty', 'trust', 'cornerstone', 'relationship']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1997-07-09,m,others,still figuring it out,Law,"['shy', 'ambitious', 'thoughtful']",['gaming'],['independence'],"I can speak three languages, and one of them is sarcasm. Not just looking for a date, but someone to share memories with. I’m thoughtful and love making meaningful connections with people. If I’m not working out, I’m catching up on the latest movies and podcasts. I value open communication and believe it’s key to a lasting relationship.","['speak', 'three', 'language', 'one', 'sarcasm', 'looking', 'date', 'someone', 'share', 'memory', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'working', 'catching', 'latest', 'movie', 'podcasts', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1999-12-20,f,any,still figuring it out,Arts,"['introverted', 'thoughtful', 'adventurous']",['hiking'],"['honesty', 'responsibility', 'loyalty']","I’ve got a collection of 90’s comic books. Not just looking for a date, but someone to share memories with. A good sense of humor is key, and I’m always up for a good laugh. I’m a tech geek who loves coding, gaming, and anything digital. I’m all about loyalty, and I believe in supporting each other’s growth.","['got', 'collection', '90’s', 'comic', 'book', 'looking', 'date', 'someone', 'share', 'memory', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-29,others,f,long-term but short-term OK,Architecture,"['curious', 'ambitious']","['traveling', 'technology', 'cooking']",['spirituality'],"I can cook a mean spaghetti carbonara. Looking for someone who can make me laugh and is up for adventures. I’m thoughtful and love making meaningful connections with people. I love hiking, playing sports, and spending time outdoors. I value open communication and believe it’s key to a lasting relationship.","['cook', 'mean', 'spaghetti', 'carbonara', 'looking', 'someone', 'make', 'laugh', 'adventure', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2006-11-24,m,m,long-term partner,Medicine,"['outgoing', 'curious']",['reading'],"['honesty', 'independence']","I can cook a mean spaghetti carbonara. Looking for someone who can make me laugh and is up for adventures. I’m thoughtful and love making meaningful connections with people. I’m a tech geek who loves coding, gaming, and anything digital. Mutual respect and shared goals make for the best relationships.","['cook', 'mean', 'spaghetti', 'carbonara', 'looking', 'someone', 'make', 'laugh', 'adventure', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-12-24,others,others,long-term partner,Business,"['creative', 'adventurous', 'ambitious']",['music'],"['spirituality', 'honesty', 'responsibility']","I can speak three languages, and one of them is sarcasm. Looking for someone who can make me laugh and is up for adventures. I'm adventurous, spontaneous, and love trying new things. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. Honesty and trust are the cornerstones of any relationship for me.","['speak', 'three', 'language', 'one', 'sarcasm', 'looking', 'someone', 'make', 'laugh', 'adventure', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'honesty', 'trust', 'cornerstone', 'relationship']",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2002-09-18,f,others,long-term partner,Engineering,['curious'],"['sports', 'fashion']","['empathy', 'creativity', 'spirituality']","I’ve got a collection of 90’s comic books. I'm ready for something serious, but I’m open to seeing where things go. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. I value open communication and believe it’s key to a lasting relationship.","['got', 'collection', '90’s', 'comic', 'book', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2002-10-29,m,m,casual fun,Medicine,"['ambitious', 'creative']","['music', 'photography']","['responsibility', 'spirituality', 'loyalty']","I once met a celebrity on a hiking trip. I’m searching for a genuine connection and deep conversations. My friends say I’m loyal, easygoing, and always down for an impromptu road trip. I’m a tech geek who loves coding, gaming, and anything digital. I’m all about loyalty, and I believe in supporting each other’s growth.","['met', 'celebrity', 'hiking', 'trip', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'friend', 'say', 'loyal', 'easygoing', 'always', 'impromptu', 'road', 'trip', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2000-06-22,m,m,casual fun,Architecture,"['ambitious', 'shy', 'adventurous']",['music'],"['responsibility', 'honesty']","I once met a celebrity on a hiking trip. I’m searching for a genuine connection and deep conversations. A good sense of humor is key, and I’m always up for a good laugh. If I’m not working out, I’m catching up on the latest movies and podcasts. I’m into personal growth and want a partner who values that too.","['met', 'celebrity', 'hiking', 'trip', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'working', 'catching', 'latest', 'movie', 'podcasts', 'personal', 'growth', 'want', 'partner', 'value']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1999-09-25,f,any,long-term partner,Science,"['funny', 'curious', 'shy']","['sports', 'photography', 'fashion']","['respect', 'creativity', 'independence']","I’ve visited 10 countries in the past 5 years. I'm ready for something serious, but I’m open to seeing where things go. I'm adventurous, spontaneous, and love trying new things. On weekends, I’m either trying out new recipes or exploring a new city. I’m into personal growth and want a partner who values that too.","['visited', '10', 'country', 'past', '5', 'year', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1
2004-11-04,others,m,long-term partner,Law,"['funny', 'shy', 'ambitious']","['music', 'hiking', 'reading']",['responsibility'],"I can cook a mean spaghetti carbonara. I’m searching for a genuine connection and deep conversations. I’m thoughtful and love making meaningful connections with people. If I’m not working out, I’m catching up on the latest movies and podcasts. Mutual respect and shared goals make for the best relationships.","['cook', 'mean', 'spaghetti', 'carbonara', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'working', 'catching', 'latest', 'movie', 'podcasts', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2002-08-19,m,others,casual fun,Architecture,"['curious', 'funny', 'introverted']",['fashion'],"['creativity', 'respect']","I’ve visited 10 countries in the past 5 years. I’m searching for a genuine connection and deep conversations. A good sense of humor is key, and I’m always up for a good laugh. I’m a tech geek who loves coding, gaming, and anything digital. I’m all about loyalty, and I believe in supporting each other’s growth.","['visited', '10', 'country', 'past', '5', 'year', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1994-04-20,f,m,casual fun,Arts,"['ambitious', 'funny', 'adventurous']","['sports', 'music']",['independence'],"I’ve got a collection of 90’s comic books. I’m searching for a genuine connection and deep conversations. My friends say I’m loyal, easygoing, and always down for an impromptu road trip. If I’m not working out, I’m catching up on the latest movies and podcasts. I’m all about loyalty, and I believe in supporting each other’s growth.","['got', 'collection', '90’s', 'comic', 'book', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'friend', 'say', 'loyal', 'easygoing', 'always', 'impromptu', 'road', 'trip', 'working', 'catching', 'latest', 'movie', 'podcasts', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2006-11-10,f,f,long-term but short-term OK,Law,['curious'],"['photography', 'technology']","['creativity', 'respect']","I make the best coffee in town. Don't @ me. I’m searching for a genuine connection and deep conversations. I'm adventurous, spontaneous, and love trying new things. On weekends, I’m either trying out new recipes or exploring a new city. I’m all about loyalty, and I believe in supporting each other’s growth.","['make', 'best', 'coffee', 'town', ""don't"", '@', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0
1997-02-14,m,m,casual fun,Science,"['creative', 'ambitious']",['photography'],"['empathy', 'independence', 'honesty']","I can speak three languages, and one of them is sarcasm. Casual fun, but always open to something deeper if we click. I’m thoughtful and love making meaningful connections with people. On weekends, I’m either trying out new recipes or exploring a new city. I’m into personal growth and want a partner who values that too.","['speak', 'three', 'language', 'one', 'sarcasm', 'casual', 'fun', 'always', 'open', 'something', 'deeper', 'click', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'personal', 'growth', 'want', 'partner', 'value']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
1995-11-16,others,any,long-term partner,Law,"['adventurous', 'ambitious']","['cooking', 'traveling']","['spirituality', 'independence']","I can cook a mean spaghetti carbonara. I’m searching for a genuine connection and deep conversations. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. I value open communication and believe it’s key to a lasting relationship.","['cook', 'mean', 'spaghetti', 'carbonara', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1996-01-30,f,others,casual fun,Engineering,"['shy', 'introverted', 'outgoing']","['traveling', 'sports', 'cooking']",['honesty'],"I’ve visited 10 countries in the past 5 years. Not just looking for a date, but someone to share memories with. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. On weekends, I’m either trying out new recipes or exploring a new city. Mutual respect and shared goals make for the best relationships.","['visited', '10', 'country', 'past', '5', 'year', 'looking', 'date', 'someone', 'share', 'memory', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
1998-03-31,f,any,still figuring it out,Arts,"['ambitious', 'shy']","['fashion', 'sports']",['spirituality'],"I make the best coffee in town. Don't @ me. Casual fun, but always open to something deeper if we click. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. On weekends, I’m either trying out new recipes or exploring a new city. Mutual respect and shared goals make for the best relationships.","['make', 'best', 'coffee', 'town', ""don't"", '@', 'casual', 'fun', 'always', 'open', 'something', 'deeper', 'click', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
